"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
4.82453339367392e-17,0.301007246715609,0.179,0.139,1.20709825509722e-12,"Tubb3","KO_vs_WT"
5.21398802016285e-17,0.512255090322899,0.102,0.071,1.30453980264475e-12,"Klk7","KO_vs_WT"
5.71713958836672e-17,0.286109635545017,0.317,0.268,1.43042832500935e-12,"Plekhg6","KO_vs_WT"
5.88567743369537e-17,0.384167465321225,0.229,0.186,1.47259649391058e-12,"Sphk2","KO_vs_WT"
8.11298536981553e-17,-0.666052114905191,0.081,0.111,2.02986893952785e-12,"Il6","KO_vs_WT"
8.30803993265805e-17,0.459261568046736,0.119,0.087,2.07867159115104e-12,"Fcmr","KO_vs_WT"
8.44516645613677e-17,0.299990310386621,0.244,0.198,2.11298064732542e-12,"Gpn2","KO_vs_WT"
8.64044844372129e-17,0.334929267504379,0.211,0.169,2.16184020061907e-12,"Arhgap40","KO_vs_WT"
8.76956513095769e-17,0.388871788997169,0.18,0.14,2.19414519576561e-12,"Krt8","KO_vs_WT"
8.77410945083715e-17,0.376908903640798,0.312,0.263,2.19528218459946e-12,"Rhpn2","KO_vs_WT"
1.03963449597011e-16,0.333774675762831,0.435,0.376,2.60116550891721e-12,"Xylt1","KO_vs_WT"
1.08448419089144e-16,-0.251019519660174,0.578,0.608,2.71337944561039e-12,"Chl1","KO_vs_WT"
