"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.891423757104403,0.298221931211974,0.169,0.195,1,"Slc25a36","KO_vs_WT"
0.892713816714864,0.55664841872719,0.203,0.221,1,"Isy1","KO_vs_WT"
0.893017650908815,0.977580782348584,0.169,0.169,1,"Stk39","KO_vs_WT"
0.893017650908815,0.292458423590562,0.169,0.169,1,"Fbxo32","KO_vs_WT"
0.895358699011713,0.354224214346715,0.508,0.571,1,"Tmem256","KO_vs_WT"
0.895395444953302,-0.271154297920572,0.22,0.234,1,"Rrp1b","KO_vs_WT"
0.896188965006934,0.422841393919167,0.136,0.13,1,"Efhd1","KO_vs_WT"
0.896223281629413,0.434413960232397,0.271,0.286,1,"Phc2","KO_vs_WT"
0.896383217954128,-0.371279229801125,0.627,0.662,1,"Gas7","KO_vs_WT"
0.896464856210492,0.370731685029194,0.153,0.169,1,"Ubqln4","KO_vs_WT"
0.896618373839543,0.304776030763976,0.237,0.26,1,"Cpne3","KO_vs_WT"
0.896665762111547,0.325227220154435,0.373,0.403,1,"Gjc1","KO_vs_WT"
0.897048395084428,0.477555526789433,0.322,0.364,1,"Nfix","KO_vs_WT"
0.897208430001303,0.427228690827123,0.102,0.117,1,"Rnf215","KO_vs_WT"
0.897316617101637,-0.738009196792151,0.102,0.104,1,"Dmac1","KO_vs_WT"
0.898167416313929,0.633280676699109,0.186,0.195,1,"Fars2","KO_vs_WT"
0.898336961554582,0.415807910991655,0.169,0.169,1,"Lonrf1","KO_vs_WT"
0.898336961554582,0.418788247901048,0.169,0.169,1,"Armcx3","KO_vs_WT"
0.899322124976478,0.336122940078034,0.271,0.299,1,"Polr2b","KO_vs_WT"
0.899322124976478,0.262667318500735,0.271,0.299,1,"Nxf1","KO_vs_WT"
0.899955144469553,0.387681301845292,0.254,0.26,1,"Aqr","KO_vs_WT"
0.899974596709657,1.02950757117599,0.153,0.156,1,"Lgmn","KO_vs_WT"
0.900076672697475,0.494406263758494,0.119,0.117,1,"F11r","KO_vs_WT"
0.900076672697475,-0.287690579002907,0.119,0.117,1,"Prr14","KO_vs_WT"
0.900076672697475,0.5938812336628,0.119,0.117,1,"Slc25a32","KO_vs_WT"
0.90073147313469,0.492882281948133,0.136,0.156,1,"Slc1a1","KO_vs_WT"
0.901275356327226,0.316344750993606,0.203,0.234,1,"Bloc1s4","KO_vs_WT"
0.901885758681676,0.293091466772788,0.153,0.169,1,"Usp12","KO_vs_WT"
0.901885758681676,0.434779351881596,0.153,0.169,1,"Ston2","KO_vs_WT"
0.902417513721281,0.491555731034855,0.22,0.26,1,"Sbno2","KO_vs_WT"
0.902548426085462,0.365069994548121,0.305,0.364,1,"Airn","KO_vs_WT"
0.90269692941248,-0.785490927080594,0.169,0.182,1,"Gm4258","KO_vs_WT"
0.9036608440632,0.463038744573789,0.169,0.169,1,"Cul2","KO_vs_WT"
0.90390812057072,0.861808649418655,0.102,0.104,1,"Rrm1","KO_vs_WT"
0.90390812057072,0.967060947038132,0.102,0.104,1,"Cog2","KO_vs_WT"
0.90390812057072,1.1226669987692,0.102,0.104,1,"Tagap1","KO_vs_WT"
0.903990730850166,0.272200835916523,0.492,0.558,1,"Ndufa7","KO_vs_WT"
0.904857486949593,0.476053491453815,0.22,0.234,1,"Nf2","KO_vs_WT"
0.905289723345172,0.27497626685441,0.271,0.325,1,"Noc2l","KO_vs_WT"
0.905504742267685,0.793887900009088,0.153,0.156,1,"Rilpl2","KO_vs_WT"
0.905762909605122,0.507539310821182,0.237,0.26,1,"Parp3","KO_vs_WT"
0.906292126106399,0.430515858631842,0.119,0.117,1,"Cry2","KO_vs_WT"
0.906292126106399,0.528441889956703,0.119,0.117,1,"Ubtd1","KO_vs_WT"
0.906377062793229,0.547388099560711,0.136,0.156,1,"Zbtb1","KO_vs_WT"
0.906500402175666,-0.362838627902323,0.712,0.753,1,"Fxyd3","KO_vs_WT"
0.906858105147009,0.324181725690392,0.169,0.195,1,"Pacsin2","KO_vs_WT"
0.907210479220051,0.440823701398998,0.254,0.299,1,"Fto","KO_vs_WT"
0.907272487159411,0.836087139104224,0.203,0.221,1,"Ltn1","KO_vs_WT"
0.907311240068134,0.641796349171714,0.153,0.169,1,"Tmem117","KO_vs_WT"
0.908039061974004,0.263874075321472,0.424,0.468,1,"Map2k1","KO_vs_WT"
0.908400978479662,-0.580516691344011,0.492,0.429,1,"Adamts1","KO_vs_WT"
